53577	-0.20	0.00
53580	-0.10	0.00
53582	-0.10	0.00
53584	-0.30	0.00
53587	-0.10	0.00
53589	0.10	0.00
53591	0.00	0.00
53593	-0.10	0.00
53596	-0.10	0.00
53598	-0.40	0.00
53600	0.00	0.00
53603	-0.20	0.00
53605	-0.20	0.00
53607	-0.10	0.00
53610	-0.10	0.00
53612	-0.20	0.00
53614	0.10	0.00
53616	-0.30	0.00
53619	-0.10	0.00
53621	0.00	0.00
53623	0.10	0.00
53626	-0.30	0.00
53628	-0.30	0.00
53630	-0.20	0.00
53633	-0.20	0.00
53635	-0.10	0.00
53637	-0.30	0.00
53640	-0.10	0.00
53642	-0.10	0.00
53644	-0.20	0.00
53646	-0.20	0.00
53649	-0.10	0.00
53651	0.00	0.00
53653	-0.20	0.00
53656	-0.20	0.00
53658	-0.10	0.00
53660	-0.10	0.00
53663	-0.10	0.00
53665	-0.40	0.00
53667	-0.30	0.00
53670	-0.20	0.00
53672	-0.10	0.00
53674	-0.20	0.00
53676	-0.30	0.00
53679	-0.10	0.00
53681	-0.10	0.00
53683	0.00	0.00
53686	-0.10	0.00
53688	-0.30	0.00
53690	0.10	0.00
53693	-0.30	0.00
53695	-0.30	0.00
53697	-0.20	0.00
53700	-0.20	0.00
53702	-0.10	0.00
53704	-0.20	0.00
53706	-0.30	0.00
53709	-0.10	0.00
53711	-0.10	0.00
53713	-0.10	0.00
53716	-0.10	0.00
53718	-0.20	0.00
53720	0.10	0.00
53723	-0.10	0.00
53725	-0.20	0.00
53727	-0.10	0.00
53730	-0.10	0.00
53732	-0.10	0.00
53734	-0.20	0.00
53736	-0.10	0.00
53739	0.10	0.00
53741	-0.40	0.00
53743	-0.10	0.00
53746	-0.10	0.00
53748	-0.10	0.00
53750	-0.10	0.00
53753	-0.10	0.00
53755	-0.40	0.00
53757	0.00	0.00
53760	-0.10	0.00
53762	0.20	0.00
53764	-0.20	0.00
53766	-0.30	0.00
53769	-0.30	0.00
53771	-0.30	0.00
53773	-0.20	0.00
53776	-0.10	0.00
53778	0.00	0.00
53780	-0.20	0.00
53783	-0.30	0.00
53785	0.00	0.00
53787	-0.30	0.00
53789	-0.10	0.00
53792	-0.30	0.00
53794	-0.40	0.00
53796	-0.20	0.00
53799	0.00	0.00
53801	-0.10	0.00
53803	0.10	0.00
53806	-0.10	0.00
53808	-0.20	0.00
53810	-0.20	0.00
53812	0.00	0.00
53815	-0.30	0.00
53817	-0.10	0.00
53819	-0.20	0.00
53822	-0.10	0.00
53824	-0.40	0.00
53826	0.10	0.00
53829	-0.10	0.00
53831	-0.10	0.00
53833	0.00	0.00
53835	0.00	0.00
53838	-0.10	0.00
53840	0.00	0.00
53842	-0.10	0.00
53845	0.00	0.00
53847	-0.50	0.00
53849	-0.10	0.00
53852	0.20	0.00
53854	-0.20	0.00
53856	0.00	0.00
53859	-0.30	0.00
53861	-0.20	0.00
53863	0.10	0.00
53865	-0.10	0.00
53868	-0.10	0.00
53870	-0.20	0.00
53872	-0.20	0.00
53875	-0.20	0.00
53877	-0.10	0.00
53879	-0.20	0.00
53882	0.20	0.00
53884	0.00	0.00
53886	-0.30	0.00
53888	-0.30	0.00
53891	-0.10	0.00
53893	-0.20	0.00
53895	-0.20	0.00
53898	-0.30	0.00
53900	-0.10	0.00
53902	-0.10	0.00
53905	0.00	0.00
53907	-0.20	0.00
53909	0.00	0.00
53911	-0.30	0.00
53914	0.00	0.00
53916	-0.10	0.00
53918	-0.20	0.00
53921	-0.20	0.00
53923	0.10	0.00
53925	-0.10	0.00
53928	0.00	0.00
53930	-0.20	0.00
53932	0.00	0.00
53934	-0.30	0.00
53937	-0.20	0.00
53939	0.00	0.00
53941	-0.30	0.00
53944	0.00	0.00
53946	-0.40	0.00
53948	-0.20	0.00
53951	-0.20	0.00
53953	0.00	0.00
53955	0.00	0.00
53958	-0.10	0.00
53960	-0.10	0.00
53962	-0.40	0.00
53964	-0.10	0.00
53967	-0.30	0.00
53969	-0.10	0.00
53971	-0.10	0.00
53974	-0.10	0.00
53976	-0.20	0.00
53978	-0.10	0.00
53981	-0.20	0.00
53983	-0.30	0.00
53985	-0.20	0.00
53988	-0.10	0.00
53990	-0.40	0.00
53992	-0.10	0.00
53994	-0.20	0.00
53997	-0.50	0.00
53999	0.00	0.00
54001	-0.10	0.00
54004	-0.20	0.00
54006	0.10	0.00
54008	0.00	0.00
54011	-0.10	0.00
54013	0.00	0.00
54015	-0.50	0.00
54017	-0.20	0.00
54020	-0.10	0.00
54022	0.00	0.00
54024	0.00	0.00
54027	0.00	0.00
54029	-0.40	0.00
54031	-0.10	0.00
54034	-0.20	0.00
54036	0.00	0.00
54038	-0.20	0.00
54041	-0.10	0.00
54043	-0.10	0.00
54045	-0.10	0.00
54047	-0.40	0.00
54050	-0.20	0.00
54052	0.10	0.00
54054	-0.30	0.00
54057	0.00	0.00
54059	-0.20	0.00
54061	-0.10	0.00
54064	-0.20	0.00
54066	-0.40	0.00
54068	0.10	0.00
54070	0.10	0.00
54073	-0.10	0.00
54075	-0.10	0.00
54077	-0.50	0.00
54080	-0.10	0.00
54082	-0.30	0.00
54084	-0.20	0.00
54087	-0.10	0.00
54089	0.00	0.00
54091	-0.20	0.00
54094	-0.10	0.00
54096	-0.20	0.00
54098	-0.20	0.00
54100	-0.10	0.00
54103	0.20	0.00
54105	-0.50	0.00
54107	0.20	0.00
54110	0.10	0.00
54112	-0.20	0.00
54114	-0.10	0.00
54117	-0.30	0.00
54119	-0.10	0.00
54121	-0.40	0.00
54123	-0.30	0.00
54126	-0.20	0.00
54128	-0.20	0.00
54130	-0.20	0.00
54133	-0.20	0.00
54135	0.10	0.00
54137	-0.10	0.00
54140	-0.40	0.00
54142	-0.10	0.00
54144	-0.20	0.00
54147	0.10	0.00
54149	-0.20	0.00
54151	0.00	0.00
54153	-0.10	0.00
54156	-0.20	0.00
54158	-0.20	0.00
54160	0.10	0.00
54163	0.00	0.00
54165	-0.20	0.00
54167	0.10	0.00
54170	-0.20	0.00
54172	-0.40	0.00
54174	-0.10	0.00
54176	0.00	0.00
